campaign_id,platform,impressions,clicks,conversions,spend,revenue
camp 3,generic,300,2,0,0.0158,0.0
camp 3,generic,1,0,0,0.0003,0.0
camp 3,generic,292,0,0,0.0028,0.0
camp 3,generic,477,2,0,0.0473,0.0
camp 3,generic,4,0,0,0.0015,0.0
camp 3,generic,815,1,0,0.0115,0.0
camp 3,generic,6705,29,6,2.946,825.5617
camp 3,generic,9954,52,0,0.7109,0.0
camp 3,generic,20679,237,0,2.7033,0.0
camp 3,generic,427,1,0,0.1471,0.0
camp 3,generic,109,2,0,0.0667,0.0
camp 3,generic,40,1,0,0.0255,0.0
camp 3,generic,1743,1,0,0.2834,0.0
camp 3,generic,421,5,0,0.0433,0.0
camp 3,generic,34,0,0,0.0265,0.0
camp 3,generic,4,0,0,0.0018,0.0
camp 3,generic,3010,11,0,0.0606,0.0
camp 3,generic,2183,15,0,0.3141,0.0
camp 3,generic,161,0,0,0.1475,0.0
camp 3,generic,50,0,0,0.0304,0.0
camp 3,generic,7046,26,0,0.2671,0.0
camp 3,generic,1,0,0,0.0006,0.0
camp 3,generic,7411,15,1,2.2358,96.6286
camp 3,generic,1431,8,2,1.5107,96.5141
camp 3,generic,1931,8,0,0.9123,0.0
camp 3,generic,34007,71,5,7.0464,670.8406
camp 3,generic,2,0,0,0.0025,0.0
camp 3,generic,12600,60,0,1.367,0.0
camp 3,generic,520,4,0,0.5247,0.0
camp 3,generic,172,9,0,0.0817,0.0
camp 3,generic,83716,201,0,2.7181,0.0
camp 3,generic,1,0,0,0.0015,0.0
camp 3,generic,30369,179,1,4.4338,25.7808
camp 3,generic,1796,28,1,1.6039,46.8901
camp 3,generic,2030,20,0,0.9285,0.0
camp 3,generic,164186,517,8,9.7808,699.7147
camp 3,generic,1,0,0,0.0002,0.0
camp 3,generic,8,0,0,0.0001,0.0
camp 3,generic,9,0,0,0.0005,0.0
camp 1,generic,1,0,0,0.001,0.0
camp 1,generic,19932,150,56,28.562,2489.2829
camp 1,generic,18096,184,31,33.1326,1613.5881
camp 1,generic,196027,1898,705,230.4926,30772.9098
camp 1,generic,1,0,0,0.0007,0.0
camp 1,generic,538,9,0,0.1075,0.0
camp 1,generic,22,0,0,0.0376,0.0
camp 1,generic,2693,7,0,0.5289,0.0
camp 1,generic,1,0,0,0.0007,0.0
camp 1,generic,2840,18,2,1.2881,59.9182
camp 1,generic,729,8,1,1.2048,79.3074
camp 1,generic,23816,177,19,10.6334,1056.8666
camp 1,generic,57050,359,85,50.6753,3587.8617
camp 1,generic,435128,11545,3004,400.3253,151674.863
camp 1,generic,64868,689,279,31.9066,13034.3589
camp 1,generic,256517,2610,831,465.4819,42156.1678
camp 1,generic,640,1,0,0.1088,0.0
camp 1,generic,1532,21,0,1.2667,0.0
camp 1,generic,371,3,0,0.1763,0.0
camp 1,generic,2186,1,0,0.5527,0.0
camp 1,generic,6865,33,0,2.4451,0.0
camp 1,generic,29684,838,80,25.9817,4518.3661
camp 1,generic,5091,59,16,2.46,740.4369
camp 1,generic,21131,204,23,16.9098,2046.7676
camp 1,generic,9,0,0,0.0202,0.0
camp 1,generic,47856,232,102,52.6045,2713.9522
camp 1,generic,65587,1154,370,44.1497,17055.3795
camp 1,generic,7616,48,9,4.1172,1175.5657
camp 1,generic,314239,2358,985,376.2671,56162.6793
camp 1,generic,2,0,0,0.0017,0.0
camp 1,generic,407,1,0,0.1051,0.0
camp 1,generic,151,5,0,0.0866,0.0
camp 1,generic,36,0,0,0.0193,0.0
camp 1,generic,4211,18,0,0.8923,0.0
camp 1,generic,4,0,0,0.0068,0.0
camp 1,generic,5506,20,9,3.3503,130.4802
camp 1,generic,3436,94,9,2.0908,436.5835
camp 1,generic,613,7,0,0.3624,0.0
camp 1,generic,34264,202,39,18.063,2250.17
camp 1,generic,1305,5,0,0.6336,0.0
camp 1,generic,421,3,0,0.1638,0.0
camp 1,generic,14,0,0,0.0089,0.0
camp 1,generic,4126,6,3,2.3974,285.8569
camp 1,generic,11,0,0,0.0008,0.0
camp 1,generic,17,1,0,0.0013,0.0
camp 1,generic,109,0,0,0.0456,0.0
camp 1,generic,18,0,0,0.007,0.0
camp 1,generic,3,0,0,0.0019,0.0
camp 1,generic,410,0,0,0.1099,0.0
camp 1,generic,55639,1133,441,141.7886,22791.7028
camp 1,generic,408,7,0,0.1573,0.0
camp 1,generic,4942,80,8,5.8743,213.6386
camp 1,generic,5852,62,35,11.5423,1615.4689
camp 1,generic,22241,158,34,19.0937,1216.9947
camp 1,generic,458,6,0,0.3111,0.0
camp 1,generic,22327,202,54,34.3716,2564.416
camp 1,generic,54,0,0,0.0115,0.0
camp 1,generic,82,1,0,0.0853,0.0
camp 1,generic,1,0,0,0.0007,0.0
camp 1,generic,196,0,0,0.0258,0.0
camp 1,generic,609,3,0,0.3447,0.0
camp 1,generic,1449,11,2,1.1785,154.9964
camp 1,generic,54,1,0,0.0362,0.0
camp 1,generic,2191,13,0,1.6221,0.0
camp 1,generic,2,0,0,0.0031,0.0
camp 1,generic,81755,519,132,101.9474,5501.2609
camp 1,generic,268556,3950,1292,349.2281,61090.8019
camp 1,generic,44029,348,89,17.7383,3943.8837
camp 1,generic,437182,2799,965,430.9682,46446.175
camp 1,generic,906,7,1,0.2337,254.1988
camp 1,generic,411,3,0,0.4775,0.0
camp 1,generic,282,3,0,0.1112,0.0
camp 1,generic,5342,16,1,0.8802,30.841
camp 1,generic,1,0,0,0.0006,0.0
camp 1,generic,8955,54,6,5.003,377.6665
camp 1,generic,13778,215,40,16.7901,2285.1163
camp 1,generic,4139,56,3,1.631,85.3252
camp 1,generic,49188,226,37,21.7685,1395.369
camp 1,generic,22,0,0,0.0213,0.0
camp 1,generic,4,0,0,0.0011,0.0
camp 2,generic,7680,28,1,0.8606,30.7113
camp 2,generic,261,4,0,0.3329,0.0
camp 2,generic,79776,436,4,10.2415,681.9891
camp 2,generic,1,0,0,0.0025,0.0
camp 2,generic,25625,352,3,6.5787,501.7546
camp 2,generic,4175,91,2,6.2867,106.1402
camp 2,generic,269656,4399,45,67.063,3046.7982
camp 2,generic,17294,62,0,2.3147,0.0
camp 2,generic,37817,786,22,31.0553,1641.5225
camp 2,generic,5615,93,0,2.5362,0.0
camp 2,generic,65807,350,2,9.317,762.9547
camp 2,generic,84714,1127,7,19.2779,250.5753
camp 2,generic,301341,13808,188,269.8964,14570.2388
camp 2,generic,39826,913,15,18.3812,1213.847
camp 2,generic,279614,3855,70,97.2965,6013.9438
camp 2,generic,2,0,0,0.004,0.0
camp 2,generic,19364,70,1,2.2116,25.9386
camp 2,generic,6791,142,0,4.1343,0.0
camp 2,generic,142,0,0,0.0781,0.0
camp 2,generic,107419,514,9,11.8649,504.3752
camp 2,generic,2,0,0,0.0055,0.0
camp 2,generic,55752,492,7,18.2143,1189.5708
camp 2,generic,49291,2109,20,31.2004,2262.0943
camp 2,generic,1780,12,0,1.0042,0.0
camp 2,generic,364109,3958,45,95.0814,2766.8373
camp 2,generic,225,2,0,0.0318,0.0
camp 2,generic,20,0,0,0.0077,0.0
camp 2,generic,937,1,0,0.0488,0.0
camp 2,generic,1468,16,0,0.2792,0.0
camp 2,generic,203,1,0,0.0789,0.0
camp 2,generic,3,0,0,0.0019,0.0
camp 2,generic,3970,24,1,0.4088,111.5203
camp 2,generic,17326,282,1,4.187,22.4368
camp 2,generic,58713,2154,21,31.3209,919.8822
camp 2,generic,873,6,2,0.2588,199.8443
camp 2,generic,553,0,0,0.4568,0.0
camp 2,generic,74,1,0,0.0492,0.0
camp 2,generic,6708,44,0,0.5661,0.0
camp 2,generic,5697,91,2,2.2634,92.9771
camp 2,generic,8326,130,4,7.3815,211.5925
camp 2,generic,725,16,0,0.4907,0.0
camp 2,generic,26326,377,3,5.7801,544.5889
camp 2,generic,4,0,0,0.0066,0.0
camp 2,generic,17413,115,2,3.0261,115.2837
camp 2,generic,6962,117,4,7.4961,22.3975
camp 2,generic,2817,42,1,1.1098,1.3488
camp 2,generic,120305,614,1,10.6725,33.1754
camp 2,generic,10,1,0,0.0156,0.0
camp 2,generic,83221,1035,17,27.8699,1170.5669
camp 2,generic,89762,2492,81,101.6149,4156.306
camp 2,generic,24347,349,8,9.7449,264.2701
camp 2,generic,455986,5609,59,97.0819,4989.5065
camp 2,generic,18,0,0,0.0022,0.0
camp 2,generic,22,1,0,0.0028,0.0
camp 3,generic,2610,3,0,0.6431,0.0
camp 3,generic,24,0,0,0.0328,0.0
camp 3,generic,25409,64,1,5.6058,11.75
camp 3,generic,10829,24,0,0.7002,0.0
camp 3,generic,33,0,0,0.0378,0.0
camp 3,generic,45495,147,0,2.6499,0.0
camp 3,generic,7,0,0,0.0101,0.0
camp 3,generic,16117,51,0,1.5794,0.0
camp 3,generic,57,0,0,0.07,0.0
camp 3,generic,97370,469,6,10.3713,214.6031
camp 3,generic,7828,8,2,1.705,219.3631
camp 3,generic,11680,109,9,10.1288,815.0703
camp 3,generic,7102,24,0,3.2684,0.0
camp 3,generic,30729,45,1,9.8375,151.7022
camp 3,generic,10828,27,0,0.8757,0.0
camp 3,generic,4504,41,1,3.425,15.0444
camp 3,generic,893,6,0,0.4023,0.0
camp 3,generic,27268,46,0,0.806,0.0
camp 3,generic,29046,90,1,3.1202,49.5428
camp 3,generic,20287,418,3,17.6357,353.9178
camp 3,generic,6445,58,2,2.9504,246.9722
camp 3,generic,64251,216,1,4.6745,188.9608
camp 3,generic,5182,10,0,1.5746,0.0
camp 3,generic,1429,18,6,0.8425,135.7369
camp 3,generic,314,1,0,0.1864,0.0
camp 3,generic,33492,104,0,8.8193,0.0
camp 3,generic,22897,54,0,1.1193,0.0
camp 3,generic,935,18,0,0.5019,0.0
camp 3,generic,64583,132,0,2.7076,0.0
camp 3,generic,3,0,0,0.0054,0.0
camp 3,generic,32818,159,1,3.3531,11.8019
camp 3,generic,3105,80,0,1.6682,0.0
camp 3,generic,48,2,0,0.0287,0.0
camp 3,generic,122540,392,2,9.713,83.5223
camp 3,generic,129,1,0,0.0205,0.0
camp 3,generic,374,0,0,0.0239,0.0
camp 3,generic,182,1,0,0.0141,0.0
camp 3,generic,6,0,0,0.0023,0.0
camp 3,generic,334,0,0,0.0036,0.0
camp 3,generic,399,0,0,0.0383,0.0
camp 3,generic,5,0,0,0.0019,0.0
camp 3,generic,909,0,0,0.0168,0.0
camp 3,generic,7444,45,1,3.2504,299.345
camp 3,generic,9662,63,0,0.7715,0.0
camp 3,generic,21350,211,3,2.9831,165.0346
camp 3,generic,552,1,1,0.2028,5.7194
camp 3,generic,161,1,0,0.1403,0.0
camp 3,generic,89,0,0,0.0642,0.0
camp 3,generic,2188,3,0,0.4327,0.0
camp 3,generic,473,1,0,0.0541,0.0
camp 3,generic,59,0,0,0.0684,0.0
camp 3,generic,21,0,0,0.013,0.0
camp 3,generic,3315,4,0,0.0679,0.0
camp 3,generic,2461,11,0,0.3411,0.0
camp 3,generic,204,1,0,0.2425,0.0
camp 3,generic,167,2,0,0.1058,0.0
camp 3,generic,8203,14,0,0.3352,0.0
camp 3,generic,3,0,0,0.0045,0.0
camp 3,generic,8876,18,1,2.7242,12.048
camp 3,generic,1849,17,6,2.0222,210.8604
camp 3,generic,3969,14,0,1.4911,0.0
camp 3,generic,37910,84,14,8.3405,1839.8806
camp 3,generic,2,0,0,0.003,0.0
camp 3,generic,12824,65,0,1.4952,0.0
camp 3,generic,684,9,0,0.6968,0.0
camp 3,generic,440,11,0,0.1343,0.0
camp 3,generic,73399,145,0,2.9438,0.0
camp 3,generic,5,0,0,0.0081,0.0
camp 3,generic,34012,195,0,5.0856,0.0
camp 3,generic,2320,33,0,2.2272,0.0
camp 3,generic,4170,26,1,1.362,435.2271
camp 3,generic,162179,470,1,11.3176,8.4299
camp 3,generic,5,0,0,0.0012,0.0
camp 3,generic,8,0,0,0.0004,0.0
camp 3,generic,11,0,0,0.0014,0.0
camp 1,generic,11,0,0,0.0148,0.0
camp 1,generic,20249,152,17,30.3112,731.5654
camp 1,generic,17355,171,51,31.4498,2240.5513
camp 1,generic,193292,1952,822,243.2549,36729.0733
camp 1,generic,1,0,0,0.0007,0.0
camp 1,generic,370,0,0,0.0475,0.0
camp 1,generic,41,0,0,0.0719,0.0
camp 1,generic,2757,13,3,0.5059,155.9618
camp 1,generic,1,0,0,0.0012,0.0
camp 1,generic,2613,8,0,1.4737,0.0
camp 1,generic,822,3,3,1.4094,311.5736
camp 1,generic,23040,192,44,12.3744,2143.3442
camp 1,generic,60199,343,106,54.6646,7872.9876
camp 1,generic,430443,11047,3006,392.8014,151111.8679
camp 1,generic,68918,663,253,34.5005,11669.6644
camp 1,generic,242950,2359,842,453.5336,42136.0752
camp 1,generic,640,3,0,0.1527,0.0
camp 1,generic,1518,16,0,1.2499,0.0
camp 1,generic,350,5,0,0.1764,0.0
camp 1,generic,2027,6,2,0.5953,119.4501
camp 1,generic,6715,22,2,2.1852,36.1487
camp 1,generic,29275,745,82,25.7392,5260.5703
camp 1,generic,5613,47,3,2.8179,155.6766
camp 1,generic,20525,165,32,17.2793,2598.6469
camp 1,generic,12,0,0,0.023,0.0
camp 1,generic,45511,256,173,51.948,19131.0277
camp 1,generic,61410,1025,323,41.4622,13908.0542
camp 1,generic,8540,42,24,4.5815,2050.1338
camp 1,generic,306480,2285,1159,376.0153,56137.1222
camp 1,generic,1,0,0,0.0008,0.0
camp 1,generic,455,5,0,0.1427,0.0
camp 1,generic,115,0,0,0.0639,0.0
camp 1,generic,9,0,0,0.0058,0.0
camp 1,generic,3600,13,1,0.7718,179.2669
camp 1,generic,1,1,0,0.002,0.0
camp 1,generic,4956,25,3,3.1381,49.1746
camp 1,generic,3221,103,6,2.0079,186.4076
camp 1,generic,676,3,0,0.3854,0.0
camp 1,generic,32456,224,25,17.9437,1268.6498
camp 1,generic,1212,1,0,0.6549,0.0
camp 1,generic,495,1,5,0.1924,75.3821
camp 1,generic,17,0,0,0.0109,0.0
camp 1,generic,3559,10,16,2.1829,1624.7739
camp 1,generic,3,0,0,0.0001,0.0
camp 1,generic,7,0,0,0.0006,0.0
camp 1,generic,115,1,0,0.052,0.0
camp 1,generic,22,0,0,0.0085,0.0
camp 1,generic,285,1,0,0.0621,0.0
camp 1,generic,55260,1068,560,151.1625,27129.2873
camp 1,generic,467,1,0,0.1927,0.0
camp 1,generic,4978,114,12,5.4603,740.0794
camp 1,generic,6059,81,33,12.6687,1299.0337
camp 1,generic,22463,198,77,18.9244,2907.8529
camp 1,generic,554,8,2,0.3735,57.6513
camp 1,generic,21720,172,73,31.8931,3396.8623
camp 1,generic,47,0,0,0.0085,0.0
camp 1,generic,70,0,0,0.1002,0.0
camp 1,generic,10,0,0,0.0057,0.0
camp 1,generic,150,0,0,0.0235,0.0
camp 1,generic,632,8,0,0.411,0.0
camp 1,generic,1528,11,8,1.1604,259.9104
camp 1,generic,45,0,0,0.0296,0.0
camp 1,generic,2147,15,0,1.4712,0.0
camp 1,generic,5,0,0,0.0076,0.0
camp 1,generic,80467,548,184,104.0209,8035.0029
camp 1,generic,259521,3655,1052,335.592,50405.2843
camp 1,generic,44449,360,76,18.475,3461.6812
camp 1,generic,406827,2649,1230,420.0923,54042.031
camp 1,generic,8,0,0,0.0152,0.0
camp 1,generic,1,0,0,0.0006,0.0
camp 1,generic,791,3,0,0.1799,0.0
camp 1,generic,431,3,1,0.5343,8.7487
camp 1,generic,253,0,0,0.1071,0.0
camp 1,generic,4825,25,3,0.8506,93.9814
camp 1,generic,8973,38,2,5.6261,111.816
camp 1,generic,14508,234,25,17.8738,2891.362
camp 1,generic,4336,43,5,1.7893,451.3858
camp 1,generic,45661,321,60,21.4102,3150.3442
camp 1,generic,17,0,0,0.0438,0.0
camp 1,generic,1,0,0,0.0007,0.0
camp 2,generic,7339,11,0,0.7372,0.0
camp 2,generic,199,4,0,0.2475,0.0
camp 2,generic,67913,389,5,8.932,1058.5169
camp 2,generic,7,0,0,0.0119,0.0
camp 2,generic,25541,315,4,6.9496,106.1194
camp 2,generic,4128,121,7,6.3838,729.2943
camp 2,generic,255360,4155,42,66.0523,2148.6573
camp 2,generic,18437,80,0,2.3917,0.0
camp 2,generic,36888,772,26,29.8908,905.8048
camp 2,generic,5890,83,0,2.7666,0.0
camp 2,generic,57316,347,0,8.0638,0.0
camp 2,generic,90466,908,7,21.1146,626.3721
camp 2,generic,301285,13392,209,267.3337,16005.4956
camp 2,generic,43838,980,17,21.1379,1760.2559
camp 2,generic,254419,3345,74,92.2954,6116.4163
camp 2,generic,13030,80,1,1.8678,16.0555
camp 2,generic,6059,106,0,3.7541,0.0
camp 2,generic,182,0,0,0.0906,0.0
camp 2,generic,92317,440,1,10.6968,5.8182
camp 2,generic,11,0,0,0.0182,0.0
camp 2,generic,47008,436,13,17.0182,831.909
camp 2,generic,46150,1776,30,29.781,3082.0597
camp 2,generic,1826,12,0,1.0193,0.0
camp 2,generic,343693,3652,87,94.7498,5952.5281
camp 2,generic,247,2,0,0.0498,0.0
camp 2,generic,2,0,0,0.0007,0.0
camp 2,generic,798,0,0,0.031,0.0
camp 2,generic,1337,5,0,0.3029,0.0
camp 2,generic,178,1,0,0.0692,0.0
camp 2,generic,6,0,0,0.0038,0.0
camp 2,generic,3391,10,0,0.3376,0.0
camp 2,generic,15546,232,4,3.9609,172.7942
camp 2,generic,58675,2123,27,33.0908,3014.0942
camp 2,generic,855,4,0,0.1612,0.0
camp 2,generic,545,2,0,0.4594,0.0
camp 2,generic,60,1,0,0.0379,0.0
camp 2,generic,6126,28,0,0.4969,0.0
camp 2,generic,5833,67,0,2.0791,0.0
camp 2,generic,8317,128,5,7.9345,524.3183
camp 2,generic,776,19,0,0.4897,0.0
camp 2,generic,24726,330,6,5.4108,221.5416
camp 2,generic,1,0,0,0.0015,0.0
camp 2,generic,17415,106,2,3.1326,21.2689
camp 2,generic,6712,90,1,7.2444,43.5384
camp 2,generic,2565,27,4,1.0342,334.7763
camp 2,generic,101585,518,1,9.4669,54.347
camp 2,generic,2,0,0,0.0016,0.0
camp 2,generic,7,0,0,0.0082,0.0
camp 2,generic,84280,861,5,29.8085,368.3671
camp 2,generic,92329,2307,55,105.3619,4426.7497
camp 2,generic,24096,329,24,10.0831,906.7753
camp 2,generic,417968,5019,43,96.3619,3573.427
camp 2,generic,4,0,0,0.0076,0.0
camp 2,generic,1,0,0,0.0001,0.0
camp 2,generic,7,0,0,0.0015,0.0
camp 3,generic,2366,5,0,0.5598,0.0
camp 3,generic,28,0,0,0.0347,0.0
camp 3,generic,22297,43,4,4.8962,760.3858
camp 3,generic,9150,19,0,0.5522,0.0
camp 3,generic,31,0,0,0.0424,0.0
camp 3,generic,34386,117,0,1.903,0.0
camp 3,generic,9,0,0,0.012,0.0
camp 3,generic,14412,40,0,1.3118,0.0
camp 3,generic,60,0,0,0.0738,0.0
camp 3,generic,74266,332,2,7.4193,378.8785
camp 3,generic,7593,11,0,1.5134,0.0
camp 3,generic,9755,89,3,8.2454,134.0574
camp 3,generic,6794,23,2,3.2486,78.2505
camp 3,generic,24488,69,4,6.7517,462.8305
camp 3,generic,9105,43,0,0.6986,0.0
camp 3,generic,4321,22,0,3.3191,0.0
camp 3,generic,1017,5,0,0.4941,0.0
camp 3,generic,19779,31,0,0.6375,0.0
camp 3,generic,25961,60,0,2.6378,0.0
camp 3,generic,17442,347,5,14.5286,324.6993
camp 3,generic,6684,74,1,3.2863,41.8645
camp 3,generic,49705,159,0,3.397,0.0
camp 3,generic,4353,11,2,1.3273,796.49
camp 3,generic,1285,8,0,0.7857,0.0
camp 3,generic,249,0,0,0.1564,0.0
camp 3,generic,28643,81,12,7.4441,755.1971
camp 3,generic,1,0,0,0.0008,0.0
camp 3,generic,16892,57,0,0.8941,0.0
camp 3,generic,773,8,0,0.4169,0.0
camp 3,generic,5,0,0,0.0017,0.0
camp 3,generic,46600,112,0,1.9794,0.0
camp 3,generic,7,0,0,0.0118,0.0
camp 3,generic,25090,150,3,2.6383,214.9266
camp 3,generic,2934,79,0,1.6084,0.0
camp 3,generic,39,0,0,0.0214,0.0
camp 3,generic,94134,321,3,7.5218,734.9176
camp 3,generic,102,1,0,0.0161,0.0
camp 3,generic,1,0,0,0.0003,0.0
camp 3,generic,222,0,0,0.0149,0.0
camp 3,generic,117,0,0,0.0084,0.0
camp 3,generic,1,0,0,0.0003,0.0
camp 3,generic,189,1,0,0.0025,0.0
camp 3,generic,277,0,0,0.0314,0.0
camp 3,generic,6,0,0,0.0023,0.0
camp 3,generic,505,0,0,0.0081,0.0
camp 3,generic,6906,34,8,2.8885,154.0046
camp 3,generic,7785,33,0,0.5895,0.0
camp 3,generic,18172,223,0,2.4472,0.0
camp 3,generic,521,2,0,0.1756,0.0
camp 3,generic,151,0,0,0.1287,0.0
camp 3,generic,77,0,0,0.052,0.0
camp 3,generic,1714,14,0,0.3055,0.0
camp 3,generic,455,2,0,0.0501,0.0
camp 3,generic,64,0,0,0.0888,0.0
camp 3,generic,8,0,0,0.0041,0.0
camp 3,generic,2280,3,0,0.0484,0.0
camp 3,generic,2186,14,0,0.3016,0.0
camp 3,generic,240,2,0,0.2762,0.0
camp 3,generic,113,5,0,0.0741,0.0
camp 3,generic,5973,9,0,0.2326,0.0
camp 3,generic,8087,13,3,2.3346,493.4707
camp 3,generic,1378,10,0,1.4781,0.0
camp 3,generic,2944,8,1,1.1627,119.6275
camp 3,generic,29979,55,1,6.3362,128.9377
camp 3,generic,1,0,0,0.0015,0.0
camp 3,generic,9968,46,0,1.1362,0.0
camp 3,generic,557,3,0,0.6027,0.0
camp 3,generic,280,2,0,0.1021,0.0
camp 3,generic,54633,130,0,2.1735,0.0
camp 3,generic,1,0,0,0.0021,0.0
camp 3,generic,28724,123,1,4.3399,239.7298
camp 3,generic,1799,18,0,1.7988,0.0
camp 3,generic,2613,27,0,0.9459,0.0
camp 3,generic,120060,368,6,8.2816,150.3687
camp 3,generic,1,0,0,0.0008,0.0
camp 3,generic,2,0,0,0.0002,0.0
camp 3,generic,10,0,0,0.0003,0.0
camp 3,generic,1,0,0,0.0,0.0
camp 1,generic,7,0,0,0.0118,0.0
camp 1,generic,20806,149,35,28.7436,2734.4018
camp 1,generic,17590,182,66,31.226,3072.4577
camp 1,generic,147381,1534,574,202.6187,24331.8723
camp 1,generic,1,0,0,0.0006,0.0
camp 1,generic,638,1,0,0.131,0.0
camp 1,generic,30,0,0,0.0441,0.0
camp 1,generic,1813,2,0,0.316,0.0
camp 1,generic,2587,15,0,1.3153,0.0
camp 1,generic,638,5,0,1.0172,0.0
camp 1,generic,16377,150,18,9.6514,1106.5369
camp 1,generic,62559,355,130,57.3333,6663.5869
camp 1,generic,442067,10677,2886,394.8222,141494.0881
camp 1,generic,67765,631,161,33.2776,9369.8564
camp 1,generic,159698,1497,612,296.8451,21701.8865
camp 1,generic,802,4,0,0.1449,0.0
camp 1,generic,1368,24,2,1.1144,31.9563
camp 1,generic,299,3,1,0.138,57.0294
camp 1,generic,1344,5,0,0.3184,0.0
camp 1,generic,7173,34,6,2.5109,1359.3506
camp 1,generic,27662,736,82,23.8174,3470.8747
camp 1,generic,4960,58,6,2.4218,406.2622
camp 1,generic,14479,105,10,11.4141,534.5013
camp 1,generic,8,0,0,0.0145,0.0
camp 1,generic,45976,222,89,51.7185,3306.5671
camp 1,generic,61763,1025,361,41.5118,16072.9225
camp 1,generic,8459,39,18,4.4209,793.5047
camp 1,generic,273438,1977,709,323.5145,33860.4452
camp 1,generic,473,4,0,0.132,0.0
camp 1,generic,190,2,0,0.1159,0.0
camp 1,generic,37,0,0,0.0204,0.0
camp 1,generic,3487,21,1,0.7401,33.1163
camp 1,generic,2,0,0,0.004,0.0
camp 1,generic,4871,22,2,3.2827,88.5092
camp 1,generic,2917,73,1,1.8106,213.3569
camp 1,generic,596,1,0,0.3396,0.0
camp 1,generic,29760,192,27,15.698,1226.8509
camp 1,generic,1463,5,3,1.0055,36.3412
camp 1,generic,369,0,0,0.1411,0.0
camp 1,generic,19,2,0,0.0119,0.0
camp 1,generic,3264,9,3,1.9639,228.2896
camp 1,generic,2,0,0,0.0003,0.0
camp 1,generic,11,0,0,0.0033,0.0
camp 1,generic,83,0,0,0.0254,0.0
camp 1,generic,15,0,0,0.0057,0.0
camp 1,generic,233,1,0,0.1211,0.0
camp 1,generic,52793,1027,597,148.0878,26789.7522
camp 1,generic,420,2,0,0.1339,0.0
camp 1,generic,4556,74,4,5.4882,374.6849
camp 1,generic,6173,57,31,12.9764,3262.128
camp 1,generic,24287,178,59,19.9583,1610.4097
camp 1,generic,415,9,0,0.279,0.0
camp 1,generic,19240,178,61,29.8136,3173.6247
camp 1,generic,54,0,0,0.0116,0.0
camp 1,generic,34,0,0,0.0258,0.0
camp 1,generic,2,0,0,0.0007,0.0
camp 1,generic,204,1,0,0.0325,0.0
camp 1,generic,569,1,0,0.3867,0.0
camp 1,generic,1422,18,4,1.1214,170.6422
camp 1,generic,75,3,0,0.0483,0.0
camp 1,generic,1919,8,4,1.2136,202.624
camp 1,generic,13,0,0,0.0191,0.0
camp 1,generic,87164,547,145,106.6194,7840.0516
camp 1,generic,266675,3765,1292,339.0445,52266.6561
camp 1,generic,42571,339,135,17.202,5988.806
camp 1,generic,323078,2234,971,365.3526,47701.4293
camp 1,generic,12,0,0,0.0118,0.0
camp 1,generic,1,0,0,0.0015,0.0
camp 1,generic,995,2,1,0.2302,217.3339
camp 1,generic,416,3,0,0.4876,0.0
camp 1,generic,217,0,0,0.0803,0.0
camp 1,generic,4021,21,2,0.6618,78.6736
camp 1,generic,9557,33,5,5.8792,676.6033
camp 1,generic,12549,202,34,15.1314,2610.1872
camp 1,generic,3741,28,2,1.4761,110.5407
camp 1,generic,37547,241,30,17.8975,1477.2586
camp 1,generic,13,1,1,0.0152,7.3166
camp 2,generic,1,0,0,0.001,0.0
camp 2,generic,6512,16,0,0.7093,0.0
camp 2,generic,147,1,0,0.1888,0.0
camp 2,generic,41145,290,17,4.3222,672.3465
camp 2,generic,1,0,0,0.0006,0.0
camp 2,generic,4,0,0,0.006,0.0
camp 2,generic,23568,212,4,6.1374,226.5881
camp 2,generic,3556,51,0,5.4529,0.0
camp 2,generic,154417,2925,16,40.531,1118.4315
camp 2,generic,15848,69,0,2.1949,0.0
camp 2,generic,33459,664,10,26.8351,460.4
camp 2,generic,4656,58,2,2.1452,9.7399
camp 2,generic,35931,149,0,4.2781,0.0
camp 2,generic,81688,936,13,18.9143,965.7798
camp 2,generic,281989,12101,226,243.7887,18900.4435
camp 2,generic,37096,951,12,17.6216,1403.1808
camp 2,generic,155674,2075,34,48.8059,2593.6312
camp 2,generic,11521,63,1,1.618,5.7233
camp 2,generic,4835,97,0,2.9339,0.0
camp 2,generic,138,0,0,0.079,0.0
camp 2,generic,73608,356,8,7.5723,398.1852
camp 2,generic,2,0,0,0.0035,0.0
camp 2,generic,42649,405,8,15.3892,422.4149
camp 2,generic,37063,1329,25,23.2523,2064.6624
camp 2,generic,1910,23,0,1.0459,0.0
camp 2,generic,282231,2889,51,70.0127,3298.8086
camp 2,generic,130,0,0,0.0146,0.0
camp 2,generic,4,0,0,0.0015,0.0
camp 2,generic,564,2,0,0.0175,0.0
camp 2,generic,854,7,0,0.1689,0.0
camp 2,generic,138,0,0,0.0527,0.0
camp 2,generic,1,0,0,0.0006,0.0
camp 2,generic,2715,13,0,0.3059,0.0
camp 2,generic,13171,230,0,3.0032,0.0
camp 2,generic,51490,1775,22,28.0627,1777.678
camp 2,generic,685,10,0,0.167,0.0
camp 2,generic,583,8,0,0.4412,0.0
camp 2,generic,49,0,0,0.0276,0.0
camp 2,generic,4652,20,0,0.392,0.0
camp 2,generic,5292,68,0,2.4411,0.0
camp 2,generic,8072,81,2,7.5325,194.3131
