date,campaign_id,campaign_name,platform,spend,impressions,clicks,conversions,revenue
2025-12-08,campaign_10,Meta Campaign 10,meta,864.01,109871,1776,35,1751.93
2025-12-09,campaign_10,Meta Campaign 10,meta,802.29,94734,975,22,1088.73
2025-12-10,campaign_10,Meta Campaign 10,meta,898.78,118890,2179,44,5557.72
2025-12-11,campaign_10,Meta Campaign 10,meta,848.92,106065,1469,54,2319.78
2025-12-12,campaign_10,Meta Campaign 10,meta,786.45,91030,1498,47,4392.54
2025-12-13,campaign_10,Meta Campaign 10,meta,700.8,85037,1616,52,2288.92
2025-12-14,campaign_10,Meta Campaign 10,meta,670.06,77742,1557,37,4354.41
2025-12-15,campaign_10,Meta Campaign 10,meta,892.31,117186,2050,57,3029.77
2025-12-16,campaign_10,Meta Campaign 10,meta,792.04,92329,1647,60,2217.68
2025-12-17,campaign_10,Meta Campaign 10,meta,791.19,92130,1578,51,4248.99
2025-12-18,campaign_10,Meta Campaign 10,meta,829.12,101176,1331,34,1762.06
2025-12-19,campaign_10,Meta Campaign 10,meta,649.43,62073,919,8,326.1
2025-11-20,campaign_11,Google Campaign 11,google,665.39,119547,3055,144,5320.4
2025-11-21,campaign_11,Google Campaign 11,google,763.97,157594,5917,161,9438.16
2025-11-22,campaign_11,Google Campaign 11,google,573.19,104367,3410,127,12368.45
2025-11-23,campaign_11,Google Campaign 11,google,681.11,147365,4894,272,20943.12
2025-11-24,campaign_11,Google Campaign 11,google,636.28,109316,4620,214,19751.66
2025-11-25,campaign_11,Google Campaign 11,google,639.74,110506,3583,70,2703.45
2025-11-26,campaign_11,Google Campaign 11,google,717.6,139042,4481,181,12038.89
2025-11-27,campaign_11,Google Campaign 11,google,625.38,105600,3531,168,9209.48
2025-11-28,campaign_11,Google Campaign 11,google,699.61,132157,4778,238,8247.19
2025-11-29,campaign_11,Google Campaign 11,google,629.51,125884,3646,189,21526.6
2025-11-30,campaign_11,Google Campaign 11,google,733.43,170877,5890,233,18607.7
2025-12-01,campaign_11,Google Campaign 11,google,786.34,166956,4315,179,15555.08
2025-12-02,campaign_11,Google Campaign 11,google,817.26,180343,5072,154,13970.99
2025-12-03,campaign_11,Google Campaign 11,google,808.55,176521,5436,187,16268.16
2025-12-04,campaign_11,Google Campaign 11,google,663.79,118972,2893,158,5492.78
2025-12-05,campaign_11,Google Campaign 11,google,809.53,176948,3126,120,6863.49
2025-12-06,campaign_11,Google Campaign 11,google,654.15,135930,5824,239,20293.76
2025-12-07,campaign_11,Google Campaign 11,google,658.5,137745,2699,73,4346.85
2025-12-08,campaign_11,Google Campaign 11,google,795.21,170746,5101,192,24495.55
2025-12-09,campaign_11,Google Campaign 11,google,752.25,152794,4956,165,7539.13
2025-12-10,campaign_11,Google Campaign 11,google,682.83,125896,4532,153,12848.07
2025-12-11,campaign_11,Google Campaign 11,google,827.39,184842,4786,146,8409.43
2025-12-12,campaign_11,Google Campaign 11,google,640.66,110825,2570,54,3122.59
2025-12-13,campaign_11,Google Campaign 11,google,567.16,102183,2154,33,1430.62
2025-12-14,campaign_11,Google Campaign 11,google,635.18,128160,3054,138,8425.31
2025-12-15,campaign_11,Google Campaign 11,google,736.67,146531,3668,114,7913.67
2025-12-16,campaign_11,Google Campaign 11,google,655.83,116137,3621,83,13130.78
2025-12-17,campaign_11,Google Campaign 11,google,862.28,200763,5385,123,9479.92
2025-12-18,campaign_11,Google Campaign 11,google,740.54,148074,3781,106,9009.12
2025-12-19,campaign_11,Google Campaign 11,google,752.38,152846,4187,228,20765.33
2025-11-20,campaign_12,Tiktok Campaign 12,tiktok,397.38,68880,489,4,449.57
2025-11-21,campaign_12,Tiktok Campaign 12,tiktok,387.86,65623,463,4,478.44
2025-11-22,campaign_12,Tiktok Campaign 12,tiktok,343.08,60405,429,9,806.5
2025-11-23,campaign_12,Tiktok Campaign 12,tiktok,334.15,57302,522,12,1394.85
2025-11-24,campaign_12,Tiktok Campaign 12,tiktok,322.69,45421,631,9,387.17
2025-11-25,campaign_12,Tiktok Campaign 12,tiktok,408.79,72895,601,13,1181.37
2025-11-26,campaign_12,Tiktok Campaign 12,tiktok,405.98,71896,662,10,337.2
2025-11-27,campaign_12,Tiktok Campaign 12,tiktok,386.78,65257,655,8,999.32
2025-11-28,campaign_12,Tiktok Campaign 12,tiktok,327.38,46752,450,7,832.22
2025-11-29,campaign_12,Tiktok Campaign 12,tiktok,329.98,55879,610,8,1039.55
2025-11-30,campaign_12,Tiktok Campaign 12,tiktok,329.47,55707,473,9,973.12
2025-12-01,campaign_12,Tiktok Campaign 12,tiktok,338.89,50095,627,7,226.93
2025-12-02,campaign_12,Tiktok Campaign 12,tiktok,310.95,42176,344,6,226.83
2025-12-03,campaign_12,Tiktok Campaign 12,tiktok,442.7,85490,708,10,459.1
2025-12-04,campaign_12,Tiktok Campaign 12,tiktok,406.71,72156,866,8,443.5
2025-12-05,campaign_12,Tiktok Campaign 12,tiktok,435.89,82880,935,16,1717.05
2025-12-06,campaign_12,Tiktok Campaign 12,tiktok,307.21,48434,518,5,621.06
2025-12-07,campaign_12,Tiktok Campaign 12,tiktok,334.39,57384,554,10,1500.15
2025-12-08,campaign_12,Tiktok Campaign 12,tiktok,377.03,62009,587,9,637.44
2025-12-09,campaign_12,Tiktok Campaign 12,tiktok,411.48,73858,818,17,850.19
2025-12-10,campaign_12,Tiktok Campaign 12,tiktok,342.56,51186,250,4,280.81
2025-12-11,campaign_12,Tiktok Campaign 12,tiktok,381.61,63523,418,8,1142.21
2025-12-12,campaign_12,Tiktok Campaign 12,tiktok,405.01,71552,912,10,1126.24
2025-12-13,campaign_12,Tiktok Campaign 12,tiktok,325.27,54294,559,12,1404.84
2025-12-14,campaign_12,Tiktok Campaign 12,tiktok,348.17,62210,860,9,642.27
2025-12-15,campaign_12,Tiktok Campaign 12,tiktok,404.3,71303,762,4,375.49
2025-12-16,campaign_12,Tiktok Campaign 12,tiktok,359.88,56496,438,4,194.32
2025-12-17,campaign_12,Tiktok Campaign 12,tiktok,394.13,67761,609,9,760.24
2025-12-18,campaign_12,Tiktok Campaign 12,tiktok,441.66,85086,1097,16,1901.92
2025-12-19,campaign_12,Tiktok Campaign 12,tiktok,316.43,43677,400,4,363.88
2025-11-20,campaign_13,Snapchat Campaign 13,snapchat,171.43,20506,201,2,263.82
2025-11-21,campaign_13,Snapchat Campaign 13,snapchat,165.47,19105,149,1,38.95
2025-11-22,campaign_13,Snapchat Campaign 13,snapchat,186.66,28603,230,2,215.61
2025-11-23,campaign_13,Snapchat Campaign 13,snapchat,191.28,30036,286,4,165.85
2025-11-24,campaign_13,Snapchat Campaign 13,snapchat,172.44,20750,119,2,155.05
2025-11-25,campaign_13,Snapchat Campaign 13,snapchat,196.54,26954,263,3,424.53
2025-11-26,campaign_13,Snapchat Campaign 13,snapchat,183.97,23618,186,3,239.6
2025-11-27,campaign_13,Snapchat Campaign 13,snapchat,201.15,28235,169,2,151.32
2025-11-28,campaign_13,Snapchat Campaign 13,snapchat,207.63,30081,275,3,214.57
2025-11-29,campaign_13,Snapchat Campaign 13,snapchat,199.47,32664,285,2,141.16
2025-11-30,campaign_13,Snapchat Campaign 13,snapchat,163.58,21966,161,1,57.22
2025-12-01,campaign_13,Snapchat Campaign 13,snapchat,198.51,27499,193,3,313.16
2025-12-02,campaign_13,Snapchat Campaign 13,snapchat,215.98,32550,297,4,563.7
2025-12-03,campaign_13,Snapchat Campaign 13,snapchat,213.77,31887,173,2,88.37
2025-12-04,campaign_13,Snapchat Campaign 13,snapchat,234.15,38258,328,4,411.2
2025-12-05,campaign_13,Snapchat Campaign 13,snapchat,169.54,20057,167,2,239.14
2025-12-06,campaign_13,Snapchat Campaign 13,snapchat,163.56,21962,123,2,312.57
2025-12-07,campaign_13,Snapchat Campaign 13,snapchat,163.99,22076,169,2,260.72
2025-12-08,campaign_13,Snapchat Campaign 13,snapchat,164.11,18792,127,2,143.93
2025-12-09,campaign_13,Snapchat Campaign 13,snapchat,205.47,29460,262,2,168.3
2025-12-10,campaign_13,Snapchat Campaign 13,snapchat,202.76,28688,198,2,273.04
2025-12-11,campaign_13,Snapchat Campaign 13,snapchat,185.62,24041,164,1,91.37
2025-12-12,campaign_13,Snapchat Campaign 13,snapchat,238.03,39535,260,1,96.04
2025-12-13,campaign_13,Snapchat Campaign 13,snapchat,166.45,22744,205,2,65.89
2025-12-14,campaign_13,Snapchat Campaign 13,snapchat,191.93,30240,255,2,93.71
2025-12-15,campaign_13,Snapchat Campaign 13,snapchat,200.5,28052,275,2,320.42
2025-12-16,campaign_13,Snapchat Campaign 13,snapchat,205.7,29524,202,2,87.75
2025-12-17,campaign_13,Snapchat Campaign 13,snapchat,202.4,28586,226,4,469.35
2025-12-18,campaign_13,Snapchat Campaign 13,snapchat,227.19,36017,383,4,360.93
2025-12-19,campaign_13,Snapchat Campaign 13,snapchat,204.75,29254,221,0,0.0
2025-11-20,campaign_14,Linkedin Campaign 14,linkedin,330.36,23993,100,2,337.25
2025-11-21,campaign_14,Linkedin Campaign 14,linkedin,392.32,33836,161,4,538.32
2025-11-22,campaign_14,Linkedin Campaign 14,linkedin,321.61,26751,149,3,149.61
2025-11-23,campaign_14,Linkedin Campaign 14,linkedin,336.49,29285,115,3,245.65
2025-11-24,campaign_14,Linkedin Campaign 14,linkedin,375.8,31048,130,2,102.87
2025-11-25,campaign_14,Linkedin Campaign 14,linkedin,376.52,31167,205,4,279.43
2025-11-26,campaign_14,Linkedin Campaign 14,linkedin,317.0,22092,104,1,91.99
2025-11-27,campaign_14,Linkedin Campaign 14,linkedin,392.28,33830,161,4,521.67
2025-11-28,campaign_14,Linkedin Campaign 14,linkedin,460.28,46576,227,5,696.83
2025-11-29,campaign_14,Linkedin Campaign 14,linkedin,329.52,28083,158,2,111.84
2025-11-30,campaign_14,Linkedin Campaign 14,linkedin,335.2,29060,171,2,260.47
2025-12-01,campaign_14,Linkedin Campaign 14,linkedin,371.16,30286,148,3,120.3
2025-12-02,campaign_14,Linkedin Campaign 14,linkedin,375.58,31010,122,2,204.55
2025-12-03,campaign_14,Linkedin Campaign 14,linkedin,380.16,31772,134,2,69.95
2025-12-04,campaign_14,Linkedin Campaign 14,linkedin,375.82,31051,138,2,127.47
2025-12-05,campaign_14,Linkedin Campaign 14,linkedin,386.86,32902,147,3,341.23
2025-12-06,campaign_14,Linkedin Campaign 14,linkedin,350.87,31841,151,2,201.36
2025-12-07,campaign_14,Linkedin Campaign 14,linkedin,305.88,24199,141,3,367.03
2025-12-08,campaign_14,Linkedin Campaign 14,linkedin,428.21,40311,181,4,407.98
2025-12-09,campaign_14,Linkedin Campaign 14,linkedin,330.11,23957,101,2,180.86
2025-12-10,campaign_14,Linkedin Campaign 14,linkedin,402.68,35647,200,5,417.51
2025-12-11,campaign_14,Linkedin Campaign 14,linkedin,357.44,28087,165,3,187.87
2025-12-12,campaign_14,Linkedin Campaign 14,linkedin,452.99,45112,144,1,44.29
2025-12-13,campaign_14,Linkedin Campaign 14,linkedin,294.25,22393,98,1,100.51
2025-12-14,campaign_14,Linkedin Campaign 14,linkedin,339.59,29825,158,2,68.26
2025-12-15,campaign_14,Linkedin Campaign 14,linkedin,397.8,34789,181,3,224.91
2025-12-16,campaign_14,Linkedin Campaign 14,linkedin,396.13,34498,178,3,183.05
2025-12-17,campaign_14,Linkedin Campaign 14,linkedin,380.46,31823,136,3,325.78
2025-12-18,campaign_14,Linkedin Campaign 14,linkedin,389.16,33294,179,2,186.42
2025-12-19,campaign_14,Linkedin Campaign 14,linkedin,411.23,37178,163,4,434.41
2025-11-20,campaign_15,Meta Campaign 15,meta,262.4,32641,592,14,481.65
2025-11-21,campaign_15,Meta Campaign 15,meta,276.08,36132,519,17,2293.94
2025-11-22,campaign_15,Meta Campaign 15,meta,228.17,29035,484,14,1212.63
2025-11-23,campaign_15,Meta Campaign 15,meta,201.1,22554,430,12,591.55
2025-11-24,campaign_15,Meta Campaign 15,meta,271.33,34899,588,18,699.01
2025-11-25,campaign_15,Meta Campaign 15,meta,255.07,30843,644,21,2120.93
2025-11-26,campaign_15,Meta Campaign 15,meta,272.31,35153,571,4,289.64
2025-11-27,campaign_15,Meta Campaign 15,meta,291.92,40398,504,13,468.52
2025-11-28,campaign_15,Meta Campaign 15,meta,312.24,46216,763,19,2269.07
2025-11-29,campaign_15,Meta Campaign 15,meta,248.02,34306,496,14,2102.65
2025-11-30,campaign_15,Meta Campaign 15,meta,214.71,25709,458,11,442.88
2025-12-01,campaign_15,Meta Campaign 15,meta,306.1,44418,558,20,2148.89
2025-12-02,campaign_15,Meta Campaign 15,meta,252.17,30146,577,12,564.24
2025-12-03,campaign_15,Meta Campaign 15,meta,260.26,32109,377,7,201.61
2025-12-04,campaign_15,Meta Campaign 15,meta,266.61,33696,529,21,992.45
2025-12-05,campaign_15,Meta Campaign 15,meta,246.28,28752,496,9,360.06
2025-12-06,campaign_15,Meta Campaign 15,meta,247.31,34111,468,9,654.28
2025-12-07,campaign_15,Meta Campaign 15,meta,207.06,23911,407,5,295.45
2025-12-08,campaign_15,Meta Campaign 15,meta,273.06,35346,662,8,852.03
2025-12-09,campaign_15,Meta Campaign 15,meta,291.95,40406,664,17,1448.3
2025-12-10,campaign_15,Meta Campaign 15,meta,269.26,34370,530,0,0.0
2025-12-11,campaign_15,Meta Campaign 15,meta,265.37,33383,631,0,0.0
2025-12-12,campaign_15,Meta Campaign 15,meta,268.87,34268,370,10,1356.51
2025-12-13,campaign_15,Meta Campaign 15,meta,247.53,34171,623,21,1780.65
2025-12-14,campaign_15,Meta Campaign 15,meta,239.11,31887,473,15,856.23
2025-12-15,campaign_15,Meta Campaign 15,meta,289.13,39630,598,11,1390.0
2025-12-16,campaign_15,Meta Campaign 15,meta,290.09,39893,535,10,555.67
2025-12-17,campaign_15,Meta Campaign 15,meta,255.78,31015,503,12,1040.54
2025-12-18,campaign_15,Meta Campaign 15,meta,292.95,40682,569,11,775.14
2025-12-19,campaign_15,Meta Campaign 15,meta,291.92,40398,707,9,518.91
2025-11-20,campaign_16,Google Campaign 16,google,601.41,116158,4055,113,7577.49
2025-11-21,campaign_16,Google Campaign 16,google,666.15,142514,5440,239,10243.31
2025-11-22,campaign_16,Google Campaign 16,google,421.43,67105,2444,150,17880.04
2025-11-23,campaign_16,Google Campaign 16,google,565.06,120639,2753,101,6462.35
2025-11-24,campaign_16,Google Campaign 16,google,629.18,127134,2807,76,10216.18
2025-11-25,campaign_16,Google Campaign 16,google,522.17,87568,1573,48,5862.11
2025-11-26,campaign_16,Google Campaign 16,google,660.51,140112,2993,95,10529.35
2025-11-27,campaign_16,Google Campaign 16,google,588.8,111341,3790,108,10519.24
2025-11-28,campaign_16,Google Campaign 16,google,587.05,110680,3358,155,5305.05
2025-11-29,campaign_16,Google Campaign 16,google,527.45,105116,3659,176,23745.15
2025-11-30,campaign_16,Google Campaign 16,google,480.07,87077,2215,54,3888.97
2025-12-01,campaign_16,Google Campaign 16,google,579.3,107774,2938,155,19581.28
2025-12-02,campaign_16,Google Campaign 16,google,759.56,185285,4760,113,4005.57
2025-12-03,campaign_16,Google Campaign 16,google,646.06,134049,4511,136,18898.07
2025-12-04,campaign_16,Google Campaign 16,google,556.71,99534,2851,97,14012.49
2025-12-05,campaign_16,Google Campaign 16,google,574.07,105838,2863,105,11764.02
2025-12-06,campaign_16,Google Campaign 16,google,612.12,141569,4842,231,9179.61
2025-12-07,campaign_16,Google Campaign 16,google,521.39,102713,2663,101,11631.72
2025-12-08,campaign_16,Google Campaign 16,google,570.36,104475,2904,161,18494.03
2025-12-09,campaign_16,Google Campaign 16,google,650.42,135866,3021,153,17651.96
2025-12-10,campaign_16,Google Campaign 16,google,590.32,111917,2580,102,8682.11
2025-12-11,campaign_16,Google Campaign 16,google,691.59,153609,5115,240,8545.05
2025-12-12,campaign_16,Google Campaign 16,google,608.53,118925,4123,72,3010.47
2025-12-13,campaign_16,Google Campaign 16,google,523.5,103547,3143,148,17244.23
2025-12-14,campaign_16,Google Campaign 16,google,505.44,96526,3481,184,18379.51
2025-12-15,campaign_16,Google Campaign 16,google,674.01,145897,5380,154,14465.84
2025-12-16,campaign_16,Google Campaign 16,google,606.07,117969,3687,162,10585.97
2025-12-17,campaign_16,Google Campaign 16,google,602.66,116643,2955,152,8411.75
2025-12-18,campaign_16,Google Campaign 16,google,685.31,150832,4507,184,21970.09
2025-12-19,campaign_16,Google Campaign 16,google,616.65,122121,3183,82,2666.49
2025-11-20,campaign_17,Tiktok Campaign 17,tiktok,338.5,47418,541,8,276.29
2025-11-21,campaign_17,Tiktok Campaign 17,tiktok,337.75,47209,561,7,487.87
2025-11-22,campaign_17,Tiktok Campaign 17,tiktok,378.38,69706,680,5,202.93
2025-11-23,campaign_17,Tiktok Campaign 17,tiktok,387.09,72953,547,8,950.57
2025-11-24,campaign_17,Tiktok Campaign 17,tiktok,380.05,59774,353,5,638.81
2025-11-25,campaign_17,Tiktok Campaign 17,tiktok,363.41,54654,694,11,854.7
2025-11-26,campaign_17,Tiktok Campaign 17,tiktok,399.48,66044,570,9,427.67
2025-11-27,campaign_17,Tiktok Campaign 17,tiktok,487.03,98164,1235,25,1402.9
2025-11-28,campaign_17,Tiktok Campaign 17,tiktok,442.06,80871,679,12,1036.85
2025-11-29,campaign_17,Tiktok Campaign 17,tiktok,336.9,55261,493,6,264.3
2025-11-30,campaign_17,Tiktok Campaign 17,tiktok,373.36,67867,551,8,868.69
2025-12-01,campaign_17,Tiktok Campaign 17,tiktok,434.3,78057,1000,17,971.48
2025-12-02,campaign_17,Tiktok Campaign 17,tiktok,453.85,85244,1026,23,1954.24
2025-12-03,campaign_17,Tiktok Campaign 17,tiktok,412.39,70381,628,9,1084.25
2025-12-04,campaign_17,Tiktok Campaign 17,tiktok,365.42,55262,603,9,1193.55
2025-12-05,campaign_17,Tiktok Campaign 17,tiktok,382.8,60644,587,13,901.09
2025-12-06,campaign_17,Tiktok Campaign 17,tiktok,302.15,44450,535,9,896.66
2025-12-07,campaign_17,Tiktok Campaign 17,tiktok,329.64,52904,594,5,289.47
2025-12-08,campaign_17,Tiktok Campaign 17,tiktok,416.41,71758,610,6,751.4
2025-12-09,campaign_17,Tiktok Campaign 17,tiktok,442.14,80901,846,10,447.7
2025-12-10,campaign_17,Tiktok Campaign 17,tiktok,360.64,53824,344,8,1077.56
2025-12-11,campaign_17,Tiktok Campaign 17,tiktok,438.3,79502,702,9,871.07
2025-12-12,campaign_17,Tiktok Campaign 17,tiktok,480.65,95608,1230,22,3052.21
2025-12-13,campaign_17,Tiktok Campaign 17,tiktok,357.24,62136,434,6,609.49
2025-12-14,campaign_17,Tiktok Campaign 17,tiktok,365.7,65111,576,11,1464.69
2025-12-15,campaign_17,Tiktok Campaign 17,tiktok,420.6,73211,932,16,2430.56
2025-12-16,campaign_17,Tiktok Campaign 17,tiktok,428.46,75973,629,13,1033.86
2025-12-17,campaign_17,Tiktok Campaign 17,tiktok,470.64,91667,825,9,802.55
2025-12-18,campaign_17,Tiktok Campaign 17,tiktok,405.35,67996,569,9,1318.27
2025-12-19,campaign_17,Tiktok Campaign 17,tiktok,387.86,62255,662,9,839.61
2025-11-20,campaign_18,Snapchat Campaign 18,snapchat,615.02,77770,730,6,657.0
2025-11-21,campaign_18,Snapchat Campaign 18,snapchat,677.79,94456,804,7,787.84
2025-11-22,campaign_18,Snapchat Campaign 18,snapchat,563.2,76726,588,6,808.68
2025-11-23,campaign_18,Snapchat Campaign 18,snapchat,615.35,91591,694,9,713.66
2025-11-24,campaign_18,Snapchat Campaign 18,snapchat,787.67,127562,1187,10,1283.17
2025-11-25,campaign_18,Snapchat Campaign 18,snapchat,676.36,94057,794,9,1028.88
2025-11-26,campaign_18,Snapchat Campaign 18,snapchat,791.48,128799,1201,14,1390.57
2025-11-27,campaign_18,Snapchat Campaign 18,snapchat,736.57,111548,864,13,1680.18
2025-11-28,campaign_18,Snapchat Campaign 18,snapchat,693.09,98767,505,7,430.91
2025-11-29,campaign_18,Snapchat Campaign 18,snapchat,624.44,94317,670,7,1057.98
2025-11-30,campaign_18,Snapchat Campaign 18,snapchat,631.42,96438,771,7,229.95
2025-12-01,campaign_18,Snapchat Campaign 18,snapchat,729.78,109501,938,13,810.36
2025-12-02,campaign_18,Snapchat Campaign 18,snapchat,713.93,104797,989,12,590.08
2025-12-03,campaign_18,Snapchat Campaign 18,snapchat,725.41,108192,779,11,1423.34
2025-12-04,campaign_18,Snapchat Campaign 18,snapchat,717.93,105974,699,4,147.81
2025-12-05,campaign_18,Snapchat Campaign 18,snapchat,742.9,113472,638,5,366.72
2025-12-06,campaign_18,Snapchat Campaign 18,snapchat,520.9,65633,630,6,353.05
2025-12-07,campaign_18,Snapchat Campaign 18,snapchat,598.52,86652,931,8,376.29
2025-12-08,campaign_18,Snapchat Campaign 18,snapchat,755.94,117491,1275,14,1831.28
2025-12-09,campaign_18,Snapchat Campaign 18,snapchat,765.12,120363,999,9,1038.15
2025-12-10,campaign_18,Snapchat Campaign 18,snapchat,801.03,131925,683,4,245.35
2025-12-11,campaign_18,Snapchat Campaign 18,snapchat,882.71,160203,1389,21,1125.48
2025-12-12,campaign_18,Snapchat Campaign 18,snapchat,772.02,122543,920,7,632.93
2025-12-13,campaign_18,Snapchat Campaign 18,snapchat,522.73,66094,298,5,692.28
2025-12-14,campaign_18,Snapchat Campaign 18,snapchat,600.06,87097,662,9,844.38
2025-12-15,campaign_18,Snapchat Campaign 18,snapchat,529.95,57743,505,3,248.17
2025-12-16,campaign_18,Snapchat Campaign 18,snapchat,677.45,94360,756,9,465.81
2025-12-17,campaign_18,Snapchat Campaign 18,snapchat,755.66,117404,827,7,255.59
2025-12-18,campaign_18,Snapchat Campaign 18,snapchat,729.78,109502,851,6,305.66
2025-12-19,campaign_18,Snapchat Campaign 18,snapchat,607.25,75818,520,8,319.64
2025-11-20,campaign_19,Linkedin Campaign 19,linkedin,594.73,44937,233,2,185.92
2025-11-21,campaign_19,Linkedin Campaign 19,linkedin,587.79,43895,190,3,271.94
2025-11-22,campaign_19,Linkedin Campaign 19,linkedin,663.61,65822,281,6,614.81
2025-11-23,campaign_19,Linkedin Campaign 19,linkedin,479.78,34406,174,3,292.75
2025-11-24,campaign_19,Linkedin Campaign 19,linkedin,651.0,53843,242,1,125.49
2025-11-25,campaign_19,Linkedin Campaign 19,linkedin,590.48,44297,180,3,216.62
2025-11-26,campaign_19,Linkedin Campaign 19,linkedin,626.85,49922,232,4,426.25
2025-11-27,campaign_19,Linkedin Campaign 19,linkedin,605.94,46646,209,4,186.26
2025-11-28,campaign_19,Linkedin Campaign 19,linkedin,734.06,68458,411,10,804.28
2025-11-29,campaign_19,Linkedin Campaign 19,linkedin,649.16,62986,269,6,251.23
2025-11-30,campaign_19,Linkedin Campaign 19,linkedin,538.71,43376,227,5,204.69
2025-12-01,campaign_19,Linkedin Campaign 19,linkedin,749.92,71449,270,5,305.4
2025-12-02,campaign_19,Linkedin Campaign 19,linkedin,706.11,63343,373,7,772.85
2025-12-03,campaign_19,Linkedin Campaign 19,linkedin,768.77,75086,549,14,1689.79
2025-12-04,campaign_19,Linkedin Campaign 19,linkedin,689.42,60386,252,7,441.96
2025-12-05,campaign_19,Linkedin Campaign 19,linkedin,686.13,59811,235,3,466.6
2025-12-06,campaign_19,Linkedin Campaign 19,linkedin,560.97,47036,233,3,251.27
2025-12-07,campaign_19,Linkedin Campaign 19,linkedin,556.53,46294,249,5,717.09
2025-12-08,campaign_19,Linkedin Campaign 19,linkedin,703.65,62903,292,8,862.19
2025-12-09,campaign_19,Linkedin Campaign 19,linkedin,789.62,79214,356,2,209.03
