date,source,day_of_week,is_weekend,emq_score,event_volume,event_loss_rate,data_freshness_min,api_success_rate,api_latency_ms,api_errors_count,match_rate,has_incident,incident_severity,health_score,health_status
2025-07-23,stripe,2,0,9.41,4035,0.0203,9.89,0.9932,186.5,4,0.8029,0,0,94.27,healthy
2025-07-24,meta_capi,3,0,9.13,56958,0.0339,8.96,0.9753,116.57,9,0.9126,0,0,90.11,healthy
2025-07-24,google_analytics,3,0,8.53,118881,0.0245,7.52,0.9889,7.31,7,0.9182,0,0,88.95,healthy
2025-07-24,segment,3,0,8.92,24311,0.0209,5.06,0.9521,81.76,9,0.8583,0,0,89.22,healthy
2025-07-24,shopify,3,0,7.98,16318,0.0344,2.77,0.985,8.96,5,0.9227,0,0,85.19,healthy
2025-07-24,stripe,3,0,7.77,4220,0.0282,4.25,0.9761,159.25,3,0.8459,0,0,84.55,healthy
2025-07-25,meta_capi,4,0,8.64,55741,0.0238,1.33,0.9769,137.88,6,0.7785,0,0,89.07,healthy
2025-07-25,google_analytics,4,0,6.86,118261,0.0356,19.31,0.989,240.27,4,0.7938,0,0,79.79,healthy
2025-07-25,segment,4,0,8.65,27826,0.0694,17.02,0.9635,23.94,2,0.8634,0,0,84.27,healthy
2025-07-25,shopify,4,0,8.16,18624,0.0372,3.05,0.9869,1.38,5,0.7842,0,0,85.93,healthy
2025-07-25,stripe,4,0,9.14,5136,0.0368,21.93,0.9869,211.46,6,0.8798,0,0,90.78,healthy
2025-07-26,meta_capi,5,1,8.01,31115,0.0323,1.33,0.9732,118.23,11,0.8052,0,0,84.4,healthy
2025-07-26,google_analytics,5,1,8.21,59561,0.025,4.75,0.9883,13.15,2,0.8437,0,0,87.78,healthy
2025-07-26,segment,5,1,8.24,18975,0.0267,15.86,0.9694,19.3,6,0.8774,0,0,86.41,healthy
2025-07-26,shopify,5,1,6.81,11966,0.0316,74.22,0.9875,97.97,6,0.8133,0,0,78.24,healthy
2025-07-26,stripe,5,1,8.98,3778,0.0261,11.36,0.9942,15.06,5,0.8396,0,0,91.49,healthy
2025-07-27,meta_capi,6,1,7.25,32335,0.0235,5.47,0.9692,128.66,7,0.883,0,0,81.68,healthy
2025-07-27,google_analytics,6,1,7.16,70449,0.0242,16.73,0.9749,66.48,5,0.8424,0,0,81.64,healthy
2025-07-27,segment,6,1,8.05,19083,0.0735,100.11,0.866,619.25,54,0.7878,1,1,66.78,risk
2025-07-27,shopify,6,1,8.54,14088,0.0247,38.24,0.9898,193.88,5,0.8691,0,0,89.24,healthy
2025-07-27,stripe,6,1,9.81,4095,0.0259,2.85,0.9948,28.3,3,0.8902,0,0,95.91,healthy
2025-07-28,meta_capi,0,0,8.66,47161,0.0425,1.09,0.9604,95.79,5,0.909,0,0,86.58,healthy
2025-07-28,google_analytics,0,0,7.47,89549,0.045,1.22,0.9872,76.01,10,0.8461,0,0,81.22,healthy
2025-07-28,segment,0,0,9.35,24419,0.0347,19.24,0.9534,266.95,7,0.8563,0,0,90.26,healthy
2025-07-28,shopify,0,0,7.88,22741,0.023,5.03,0.9739,47.66,1,0.841,0,0,85.72,healthy
2025-07-28,stripe,0,0,8.87,4722,0.0398,8.28,0.9826,68.9,3,0.8689,0,0,89.2,healthy
2025-07-29,meta_capi,1,0,9.24,58325,0.0249,13.61,0.9765,399.6,7,0.8467,0,0,91.81,healthy
2025-07-29,google_analytics,1,0,7.65,91036,0.0243,3.66,0.9856,42.79,2,0.8331,0,0,84.92,healthy
2025-07-29,segment,1,0,9.64,34658,0.0228,12.81,0.9627,34.08,3,0.8336,0,0,93.73,healthy
2025-07-29,shopify,1,0,7.67,17517,0.0241,1.22,0.9889,242.22,2,0.8597,0,0,85.2,healthy
2025-07-29,stripe,1,0,8.8,5694,0.0268,25.93,0.9924,417.9,9,0.8725,0,0,90.03,healthy
2025-07-30,meta_capi,2,0,8.25,58627,0.0216,15.01,0.9755,12.87,5,0.7971,0,0,87.36,healthy
2025-07-30,google_analytics,2,0,8.31,91264,0.0202,11.69,0.9743,49.64,11,0.8352,0,0,87.17,healthy
2025-07-30,segment,2,0,9.27,26992,0.037,1.76,0.9612,92.31,4,0.7617,0,0,90.32,healthy
2025-07-30,shopify,2,0,7.42,21168,0.0244,16.8,0.9835,117.3,3,0.9235,0,0,83.52,healthy
2025-07-30,stripe,2,0,8.89,5409,0.0237,5.68,0.9947,116.1,8,0.7261,0,0,91.01,healthy
2025-07-31,meta_capi,3,0,8.71,57457,0.0253,2.79,0.9729,178.67,4,0.7993,0,0,89.25,healthy
2025-07-31,google_analytics,3,0,7.32,99854,0.0264,5.58,0.9798,18.69,3,0.8589,0,0,82.64,healthy
2025-07-31,segment,3,0,9.41,24927,0.023,1.48,0.9681,208.09,7,0.7637,0,0,92.47,healthy
2025-07-31,shopify,3,0,8.68,16790,0.0207,2.5,0.9828,128.73,10,0.8477,0,0,89.48,healthy
2025-07-31,stripe,3,0,9.36,4238,0.0208,2.55,0.9936,67.04,7,0.8979,0,0,93.68,healthy
2025-08-01,meta_capi,4,0,7.15,35278,0.0925,99.59,0.8614,779.82,56,0.7205,1,1,60.02,risk
2025-08-01,google_analytics,4,0,7.27,119821,0.021,29.03,0.9867,175.53,5,0.9267,0,0,83.1,healthy
2025-08-01,segment,4,0,8.95,33951,0.0331,3.52,0.9551,6.27,5,0.9144,0,0,88.69,healthy
2025-08-01,shopify,4,0,7.72,19912,0.036,12.62,0.9788,101.21,6,0.8235,0,0,83.34,healthy
2025-08-01,stripe,4,0,9.85,5627,0.02,10.43,0.9889,16.89,3,0.8888,0,0,96.41,healthy
2025-08-02,meta_capi,5,1,8.35,30862,0.0227,3.85,0.9775,106.07,4,0.8327,0,0,87.93,healthy
2025-08-02,google_analytics,5,1,7.53,72306,0.0634,32.7,0.9874,46.46,2,0.8401,0,0,80.46,healthy
2025-08-02,segment,5,1,8.85,19376,0.0526,12.96,0.9481,46.6,3,0.8277,0,0,86.09,healthy
2025-08-02,shopify,5,1,7.88,12243,0.0245,2.07,0.987,31.7,4,0.7935,0,0,85.88,healthy
2025-08-02,stripe,5,1,9.81,3999,0.0208,9.32,0.9723,146.79,11,0.9062,0,0,94.49,healthy
2025-08-03,meta_capi,6,1,7.67,30087,0.0377,27.17,0.9716,103.59,2,0.8856,0,0,82.94,healthy
2025-08-03,google_analytics,6,1,7.61,70114,0.0275,39.2,0.9898,148.45,1,0.8138,0,0,84.72,healthy
2025-08-03,segment,6,1,8.76,17140,0.0295,24.61,0.9671,80.87,8,0.8515,0,0,88.41,healthy
2025-08-03,shopify,6,1,9.0,11756,0.0248,22.0,0.9839,4.1,4,0.8722,0,0,91.3,healthy
2025-08-03,stripe,6,1,9.39,3807,0.0258,15.97,0.9929,38.94,5,0.8825,0,0,93.5,healthy
2025-08-04,meta_capi,0,0,8.79,57734,0.0219,9.61,0.9622,46.58,3,0.8528,0,0,89.59,healthy
2025-08-04,google_analytics,0,0,7.8,103403,0.0224,32.99,0.9649,9.07,7,0.836,0,0,84.32,healthy
2025-08-04,segment,0,0,8.98,24880,0.0252,0.61,0.961,23.54,4,0.8395,0,0,90.03,healthy
2025-08-04,shopify,0,0,8.69,19562,0.0242,9.0,0.9831,232.5,2,0.8217,0,0,89.97,healthy
2025-08-04,stripe,0,0,9.35,5864,0.03,40.81,0.9879,10.92,4,0.8921,0,0,92.74,healthy
2025-08-05,meta_capi,1,0,9.21,58838,0.041,3.51,0.9766,42.73,6,0.8335,0,0,90.19,healthy
2025-08-05,google_analytics,1,0,7.23,104461,0.0227,30.31,0.988,39.91,4,0.8714,0,0,82.87,healthy
2025-08-05,segment,1,0,9.66,31850,0.0237,2.03,0.9628,190.23,5,0.9493,0,0,93.6,healthy
2025-08-05,shopify,1,0,7.97,22621,0.026,2.42,0.969,220.08,7,0.8141,0,0,85.02,healthy
2025-08-05,stripe,1,0,8.93,4439,0.0266,0.65,0.9919,54.29,5,0.8535,0,0,91.08,healthy
2025-08-06,meta_capi,2,0,8.11,56700,0.0475,67.93,0.9775,470.14,2,0.9917,0,0,83.69,healthy
2025-08-06,google_analytics,2,0,7.78,111155,0.03,10.82,0.9838,49.57,9,0.871,0,0,84.18,healthy
2025-08-06,segment,2,0,9.42,29572,0.0273,6.07,0.9684,106.7,5,0.8358,0,0,92.3,healthy
2025-08-06,shopify,2,0,7.68,21593,0.0302,11.4,0.9827,141.86,8,0.7715,0,0,83.74,healthy
2025-08-06,stripe,2,0,9.38,5672,0.0313,17.31,0.9938,415.09,6,0.9453,0,0,92.87,healthy
2025-08-07,meta_capi,3,0,7.91,49970,0.0408,1.72,0.9722,18.72,2,0.9302,0,0,83.86,healthy
2025-08-07,google_analytics,3,0,7.54,80890,0.0326,1.75,0.9822,18.4,8,0.9039,0,0,82.73,healthy
2025-08-07,segment,3,0,8.85,26443,0.0303,78.06,0.9699,77.85,6,0.8016,0,0,87.29,healthy
2025-08-07,shopify,3,0,8.04,18458,0.0276,2.16,0.9765,224.92,3,0.8178,0,0,85.94,healthy
2025-08-07,stripe,3,0,9.65,5705,0.0287,11.02,0.9817,269.46,5,0.8408,0,0,93.98,healthy
2025-08-08,meta_capi,4,0,8.9,51873,0.0364,8.36,0.9794,56.87,4,0.8353,0,0,89.44,healthy
2025-08-08,google_analytics,4,0,8.75,97592,0.0348,10.91,0.9853,128.64,3,0.9403,0,0,89.26,healthy
2025-08-08,segment,4,0,8.9,29504,0.0599,3.33,0.9697,196.2,6,0.8804,0,0,86.37,healthy
2025-08-08,shopify,4,0,7.27,22198,0.0335,11.59,0.9895,260.48,6,0.9552,0,0,81.89,healthy
2025-08-08,stripe,4,0,10.0,5930,0.0366,42.29,0.9942,7.38,7,0.8186,0,0,95.36,healthy
2025-08-09,meta_capi,5,1,7.84,34254,0.0245,0.26,0.9763,40.83,0,0.9553,0,0,85.55,healthy
2025-08-09,google_analytics,5,1,7.13,59691,0.0271,17.69,0.985,162.84,8,0.774,0,0,81.41,healthy
2025-08-09,segment,5,1,8.69,18735,0.0287,24.01,0.9623,45.33,9,0.7884,0,0,87.77,healthy
2025-08-09,shopify,5,1,8.57,12793,0.0286,1.97,0.9841,131.66,3,0.8647,0,0,88.9,healthy
2025-08-09,stripe,5,1,9.32,3338,0.0334,22.32,0.9903,2.29,4,0.785,0,0,92.38,healthy
2025-08-10,meta_capi,6,1,7.28,40455,0.0258,1.18,0.9653,253.24,4,0.7992,0,0,81.68,healthy
2025-08-10,google_analytics,6,1,6.89,56216,0.0255,2.21,0.9891,8.0,5,0.8567,0,0,80.84,healthy
2025-08-10,segment,6,1,9.15,23012,0.0293,7.47,0.9694,151.76,8,0.7672,0,0,90.49,healthy
2025-08-10,shopify,6,1,7.47,13623,0.0214,10.47,0.9859,41.21,6,0.844,0,0,83.89,healthy
2025-08-10,stripe,6,1,9.33,2992,0.0836,0.76,0.9921,60.17,4,0.8079,0,0,87.48,healthy
2025-08-11,meta_capi,0,0,8.8,56715,0.0294,7.37,0.9765,146.42,5,0.8666,0,0,89.38,healthy
2025-08-11,google_analytics,0,0,6.77,86513,0.0204,12.27,0.9861,22.97,7,0.8482,0,0,80.39,healthy
2025-08-11,segment,0,0,9.36,34257,0.048,13.01,0.9686,50.85,3,0.9073,0,0,90.12,healthy
2025-08-11,shopify,0,0,8.0,21973,0.0283,1.3,0.989,24.76,4,0.7665,0,0,86.22,healthy
2025-08-11,stripe,0,0,9.49,5734,0.0389,10.75,0.9889,21.41,5,0.8672,0,0,92.5,healthy
2025-08-12,meta_capi,1,0,9.02,49750,0.0246,15.55,0.9653,4.21,8,0.7845,0,0,90.09,healthy
2025-08-12,google_analytics,1,0,8.18,103304,0.0215,8.84,0.9878,68.45,6,0.8943,0,0,87.53,healthy
2025-08-12,segment,1,0,8.82,24202,0.0216,1.45,0.9686,10.54,3,0.7737,0,0,90.08,healthy
2025-08-12,shopify,1,0,7.83,23454,0.0274,0.66,0.9879,8.0,4,0.854,0,0,85.43,healthy
2025-08-12,stripe,1,0,9.63,4685,0.0226,15.3,0.9919,51.11,5,0.7986,0,0,95.01,healthy
2025-08-13,meta_capi,2,0,9.04,57656,0.0207,8.15,0.9756,15.91,3,0.8589,0,0,91.6,healthy
2025-08-13,google_analytics,2,0,7.75,115775,0.0206,13.63,0.9858,3.63,5,0.8989,0,0,85.5,healthy
2025-08-13,segment,2,0,8.37,35818,0.0442,0.44,0.9626,11.69,2,0.8076,0,0,85.37,healthy
2025-08-13,shopify,2,0,7.68,21591,0.0952,18.58,0.9828,278.65,6,0.9329,0,0,77.42,healthy
2025-08-13,stripe,2,0,8.76,4666,0.0258,11.3,0.992,67.96,2,0.8807,0,0,90.61,healthy
2025-08-14,meta_capi,3,0,9.19,43384,0.0211,20.75,0.9782,302.62,4,0.8698,0,0,92.36,healthy
2025-08-14,google_analytics,3,0,7.76,100554,0.0201,16.79,0.9872,71.51,4,0.8192,0,0,85.76,healthy
2025-08-14,segment,3,0,8.67,33817,0.0444,3.39,0.9661,101.31,6,0.7812,0,0,86.61,healthy
2025-08-14,shopify,3,0,8.57,16465,0.0275,11.63,0.9801,10.27,6,0.8557,0,0,88.52,healthy
2025-08-14,stripe,3,0,9.3,5659,0.0423,3.1,0.9902,249.33,4,0.8027,0,0,91.36,healthy
2025-08-15,meta_capi,4,0,7.72,59092,0.0217,3.15,0.9717,30.22,3,0.9793,0,0,84.7,healthy
2025-08-15,google_analytics,4,0,7.85,116944,0.0353,2.99,0.9819,102.65,6,0.9139,0,0,84.22,healthy
2025-08-15,segment,4,0,8.94,24006,0.0294,6.74,0.963,47.03,10,0.8461,0,0,88.9,healthy
2025-08-15,shopify,4,0,8.16,23983,0.0243,26.85,0.984,117.57,7,0.8794,0,0,86.89,healthy
2025-08-15,stripe,4,0,10.0,4152,0.0293,40.15,0.9855,7.01,3,0.7907,0,0,96.05,healthy
2025-08-16,meta_capi,5,1,8.88,36205,0.0353,20.57,0.9797,223.04,5,0.8106,0,0,89.36,healthy
2025-08-16,google_analytics,5,1,7.57,75577,0.0274,27.0,0.9898,31.25,4,0.8833,0,0,84.17,healthy
2025-08-16,segment,5,1,5.82,12923,0.1226,134.6,0.7699,1067.07,109,0.707,1,2,36.98,degraded
2025-08-16,shopify,5,1,7.94,13449,0.0221,14.69,0.9843,66.85,5,0.8494,0,0,86.22,healthy
2025-08-16,stripe,5,1,8.9,3152,0.0263,34.22,0.9942,174.85,8,0.8846,0,0,90.79,healthy
2025-08-17,meta_capi,6,1,8.31,41051,0.0229,19.86,0.9783,38.24,7,0.8717,0,0,87.47,healthy
2025-08-17,google_analytics,6,1,6.4,65019,0.0316,3.65,0.9838,273.4,4,0.8369,0,0,77.61,healthy
2025-08-17,segment,6,1,9.03,22887,0.0259,0.93,0.962,3.56,3,0.8649,0,0,90.36,healthy
2025-08-17,shopify,6,1,7.5,13108,0.0263,5.6,0.9871,44.46,5,0.9641,0,0,83.73,healthy
2025-08-17,stripe,6,1,8.87,3944,0.0246,5.22,0.9862,101.76,7,0.8591,0,0,90.51,healthy
2025-08-18,meta_capi,0,0,8.6,50930,0.0507,3.03,0.9753,23.77,6,0.8322,0,0,86.1,healthy
2025-08-18,google_analytics,0,0,6.81,102108,0.0252,7.42,0.9817,52.36,1,0.8497,0,0,80.5,healthy
2025-08-18,segment,0,0,9.03,28372,0.0479,16.31,0.9607,145.18,6,0.8564,0,0,87.77,healthy
2025-08-18,shopify,0,0,7.68,20872,0.0201,68.67,0.9877,188.45,6,0.7387,0,0,84.31,healthy
2025-08-18,stripe,0,0,9.73,4568,0.0306,11.48,0.9905,53.75,4,0.8367,0,0,94.69,healthy
2025-08-19,meta_capi,1,0,8.48,46136,0.0211,0.97,0.9779,163.34,8,0.9194,0,0,88.39,healthy
2025-08-19,google_analytics,1,0,6.49,86166,0.026,31.06,0.9858,210.65,4,0.8585,0,0,78.73,healthy
2025-08-19,segment,1,0,8.35,30610,0.0212,5.11,0.9688,50.51,1,0.8274,0,0,87.97,healthy
2025-08-19,shopify,1,0,8.77,21283,0.0212,5.16,0.9893,185.13,6,0.8906,0,0,90.58,healthy
2025-08-19,stripe,1,0,9.84,5361,0.028,12.44,0.9883,31.47,8,0.9021,0,0,95.02,healthy
2025-08-20,meta_capi,2,0,8.36,46478,0.0294,31.34,0.9692,11.48,5,0.9361,0,0,86.84,healthy
2025-08-20,google_analytics,2,0,7.37,97168,0.0428,5.1,0.9886,280.01,4,0.9309,0,0,81.62,healthy
2025-08-20,segment,2,0,8.64,32749,0.0229,7.55,0.9496,28.08,3,0.8884,0,0,88.07,healthy
2025-08-20,shopify,2,0,8.46,20353,0.0203,14.47,0.9897,95.8,8,0.8784,0,0,88.96,healthy
2025-08-20,stripe,2,0,9.89,5577,0.0466,1.88,0.9937,234.05,3,0.8889,0,0,94.18,healthy
2025-08-21,meta_capi,3,0,9.09,54150,0.0297,10.28,0.9782,12.7,2,0.8534,0,0,91.18,healthy
2025-08-21,google_analytics,3,0,7.23,103562,0.028,1.22,0.9757,10.47,1,0.8451,0,0,82.02,healthy
2025-08-21,segment,3,0,9.67,28820,0.0207,21.88,0.9696,255.26,4,0.8112,0,0,94.35,healthy
2025-08-21,shopify,3,0,8.06,18905,0.023,20.86,0.9879,55.89,7,0.7321,0,0,86.7,healthy
2025-08-21,stripe,3,0,9.47,5651,0.0238,7.27,0.983,181.34,3,0.8228,0,0,93.85,healthy
2025-08-22,meta_capi,4,0,8.72,41280,0.0215,3.0,0.975,95.66,3,0.7606,0,0,89.92,healthy
2025-08-22,google_analytics,4,0,7.83,105709,0.0203,85.99,0.9895,114.77,5,0.8617,0,0,83.49,healthy
2025-08-22,segment,4,0,8.3,33732,0.0217,3.54,0.9677,212.32,3,0.8403,0,0,87.41,healthy
2025-08-22,shopify,4,0,6.92,16895,0.0215,25.81,0.9791,26.75,1,0.7695,0,0,81.29,healthy
2025-08-22,stripe,4,0,9.08,5359,0.0325,41.08,0.9947,21.36,4,0.9217,0,0,91.47,healthy
2025-08-23,meta_capi,5,1,8.77,31612,0.0208,19.68,0.9782,60.22,9,0.7611,0,0,89.77,healthy
2025-08-23,google_analytics,5,1,7.55,76213,0.0349,2.43,0.9871,19.46,4,0.8229,0,0,83.23,healthy
2025-08-23,segment,5,1,8.79,20954,0.0209,63.34,0.9656,29.64,6,0.8481,0,0,89.19,healthy
2025-08-23,shopify,5,1,8.24,13772,0.0438,2.76,0.99,7.61,2,0.9553,0,0,86.13,healthy
2025-08-23,stripe,5,1,9.78,3086,0.0316,6.44,0.9914,271.61,4,0.814,0,0,94.92,healthy
2025-08-24,meta_capi,6,1,8.85,28574,0.0207,5.9,0.9787,30.78,2,0.8662,0,0,90.92,healthy
2025-08-24,google_analytics,6,1,7.32,62895,0.047,21.14,0.9822,11.07,8,0.8285,0,0,80.22,healthy
2025-08-24,segment,6,1,9.0,19566,0.0246,0.6,0.968,219.25,2,0.8496,0,0,90.76,healthy
2025-08-24,shopify,6,1,7.73,16114,0.0257,4.8,0.9856,15.33,7,0.8146,0,0,84.67,healthy
2025-08-24,stripe,6,1,9.06,3934,0.0343,9.94,0.9911,6.14,7,0.8274,0,0,90.75,healthy
2025-08-25,meta_capi,0,0,8.81,40104,0.0471,10.75,0.974,193.53,5,0.8674,0,0,87.51,healthy
2025-08-25,google_analytics,0,0,7.69,93255,0.0591,5.78,0.9832,75.92,5,0.9593,0,0,81.22,healthy
2025-08-25,segment,0,0,9.49,34859,0.02,0.0,0.9668,2.97,3,0.8931,0,0,93.47,healthy
2025-08-25,shopify,0,0,7.76,18680,0.025,68.96,0.9888,78.7,9,0.8438,0,0,83.97,healthy
2025-08-25,stripe,0,0,9.07,5751,0.0262,3.54,0.985,54.1,6,0.8925,0,0,91.4,healthy
2025-08-26,meta_capi,1,0,9.18,58443,0.0216,12.55,0.9728,141.71,8,0.7817,0,0,91.57,healthy
2025-08-26,google_analytics,1,0,7.43,107540,0.0208,3.41,0.9895,6.53,6,0.8467,0,0,83.96,healthy
2025-08-26,segment,1,0,8.21,26921,0.0668,21.21,0.9609,84.86,10,0.8678,0,0,81.4,healthy
2025-08-26,shopify,1,0,8.2,16358,0.0278,0.26,0.9825,39.8,3,0.8981,0,0,87.03,healthy
2025-08-26,stripe,1,0,9.15,5996,0.0375,32.3,0.9812,41.69,5,0.7917,0,0,90.56,healthy
2025-08-27,meta_capi,2,0,9.0,47611,0.0439,8.73,0.9731,266.29,3,0.8536,0,0,88.95,healthy
2025-08-27,google_analytics,2,0,7.75,84496,0.026,3.21,0.9788,334.05,7,0.858,0,0,84.39,healthy
2025-08-27,segment,2,0,9.35,29275,0.0236,1.04,0.9685,22.05,8,0.7662,0,0,92.02,healthy
2025-08-27,shopify,2,0,8.07,22811,0.0486,88.83,0.9883,85.65,6,0.8286,0,0,81.44,healthy
2025-08-27,stripe,2,0,8.93,5819,0.0311,15.56,0.9909,4.69,7,0.9061,0,0,90.37,healthy
2025-08-28,meta_capi,3,0,8.14,59507,0.0734,1.18,0.9662,34.17,5,0.886,0,0,81.15,healthy
2025-08-28,google_analytics,3,0,7.05,108666,0.0594,24.49,0.9802,44.57,4,0.8677,0,0,77.93,healthy
2025-08-28,segment,3,0,8.51,32573,0.0281,1.73,0.9565,60.21,6,0.8988,0,0,86.98,healthy
2025-08-28,shopify,3,0,8.6,16367,0.0241,7.96,0.9895,26.91,3,0.9048,0,0,89.78,healthy
2025-08-28,stripe,3,0,7.21,3507,0.1291,123.11,0.7874,1311.93,108,0.6348,1,2,45.42,degraded
2025-08-29,meta_capi,4,0,7.85,52699,0.0234,23.52,0.9717,62.32,4,0.8565,0,0,85.08,healthy
2025-08-29,google_analytics,4,0,6.26,91033,0.073,65.91,0.8887,739.01,57,0.7243,1,1,62.16,risk
2025-08-29,segment,4,0,8.81,28982,0.0299,36.89,0.9698,27.93,5,0.7997,0,0,89.06,healthy
2025-08-29,shopify,4,0,8.12,17876,0.0222,0.1,0.9839,277.21,7,0.8582,0,0,86.88,healthy
2025-08-29,stripe,4,0,9.95,5493,0.0242,11.08,0.9928,1.62,2,0.8917,0,0,96.78,healthy
2025-08-30,meta_capi,5,1,8.68,28811,0.0288,6.45,0.9707,44.82,3,0.8506,0,0,88.78,healthy
2025-08-30,google_analytics,5,1,6.88,68095,0.0206,13.3,0.9829,53.33,3,0.8893,0,0,81.17,healthy
2025-08-30,segment,5,1,9.32,17415,0.0292,11.21,0.9664,206.48,2,0.8521,0,0,91.82,healthy
2025-08-30,shopify,5,1,8.47,12166,0.0253,9.88,0.9869,364.74,5,0.7735,0,0,88.66,healthy
2025-08-30,stripe,5,1,9.37,3078,0.0269,34.58,0.9931,105.56,9,0.8691,0,0,92.94,healthy
2025-08-31,meta_capi,6,1,8.59,37565,0.0231,13.7,0.9771,90.87,6,0.9412,0,0,88.89,healthy
2025-08-31,google_analytics,6,1,7.03,67055,0.0229,2.56,0.9841,9.78,7,0.9299,0,0,81.37,healthy
2025-08-31,segment,6,1,9.57,18864,0.0312,0.66,0.9609,18.59,3,0.8895,0,0,92.49,healthy
2025-08-31,shopify,6,1,7.55,13117,0.0284,5.03,0.9876,169.08,2,0.8895,0,0,84.08,healthy
2025-08-31,stripe,6,1,8.41,3905,0.0204,8.48,0.9926,104.29,4,0.8863,0,0,89.26,healthy
2025-09-01,meta_capi,0,0,7.69,41941,0.0257,6.19,0.9793,35.11,6,0.804,0,0,84.27,healthy
2025-09-01,google_analytics,0,0,6.91,84658,0.0412,8.71,0.9851,67.41,6,0.8192,0,0,79.1,healthy
2025-09-01,segment,0,0,9.08,30653,0.03,8.67,0.9643,11.48,6,0.9118,0,0,90.03,healthy
2025-09-01,shopify,0,0,8.74,22509,0.0203,8.98,0.9829,79.0,5,0.7739,0,0,90.29,healthy
2025-09-01,stripe,0,0,8.97,5927,0.0493,6.14,0.9899,76.3,2,0.8319,0,0,89.19,healthy
2025-09-02,meta_capi,1,0,8.53,58058,0.0439,11.13,0.9753,566.13,5,0.9339,0,0,86.54,healthy
2025-09-02,google_analytics,1,0,7.85,81926,0.027,17.99,0.9861,109.86,5,0.873,0,0,85.35,healthy
2025-09-02,segment,1,0,9.6,31837,0.0257,15.84,0.9697,19.88,9,0.8262,0,0,93.03,healthy
2025-09-02,shopify,1,0,8.06,18769,0.0275,3.96,0.9898,85.0,3,0.7787,0,0,86.72,healthy
2025-09-02,stripe,1,0,10.0,4846,0.0434,9.9,0.9907,67.69,5,0.8664,0,0,94.7,healthy
2025-09-03,meta_capi,2,0,8.67,56537,0.0208,6.43,0.9714,104.53,7,0.7265,0,0,89.16,healthy
2025-09-03,google_analytics,2,0,7.8,114854,0.0272,12.49,0.99,24.27,2,0.8428,0,0,85.61,healthy
2025-09-03,segment,2,0,8.38,25892,0.0299,34.66,0.9637,42.85,8,0.8828,0,0,86.3,healthy
2025-09-03,shopify,2,0,8.09,16671,0.0416,4.7,0.9886,35.25,6,0.8816,0,0,85.13,healthy
2025-09-03,stripe,2,0,10.0,4963,0.031,1.25,0.9855,5.71,3,0.9062,0,0,95.87,healthy
2025-09-04,meta_capi,3,0,8.54,49624,0.0335,5.97,0.9766,247.87,6,0.8668,0,0,87.57,healthy
2025-09-04,google_analytics,3,0,8.17,109422,0.0368,0.49,0.9898,155.77,3,0.8809,0,0,86.37,healthy
2025-09-04,segment,3,0,10.0,33996,0.0277,10.91,0.9582,156.03,6,0.8514,0,0,94.54,healthy
2025-09-04,shopify,3,0,7.39,19786,0.0315,15.07,0.9872,229.63,4,0.8724,0,0,82.75,healthy
2025-09-04,stripe,3,0,9.21,5054,0.0228,21.39,0.9908,193.78,9,0.8813,0,0,92.4,healthy
2025-09-05,meta_capi,4,0,8.5,49886,0.0289,6.76,0.9753,210.55,5,0.8101,0,0,87.87,healthy
2025-09-05,google_analytics,4,0,7.39,81822,0.0432,11.67,0.984,176.09,9,0.8383,0,0,80.93,healthy
2025-09-05,segment,4,0,8.9,27984,0.0206,11.07,0.9615,23.12,3,0.8517,0,0,90.22,healthy
2025-09-05,shopify,4,0,7.79,16853,0.028,13.43,0.9899,85.19,5,0.854,0,0,85.12,healthy
2025-09-05,stripe,4,0,9.77,5266,0.0314,24.63,0.9896,39.71,2,0.8863,0,0,95.01,healthy
2025-09-06,meta_capi,5,1,8.51,41914,0.0316,0.52,0.9712,33.5,4,0.8533,0,0,87.57,healthy
2025-09-06,google_analytics,5,1,7.21,61984,0.031,16.64,0.9784,1.61,5,0.8954,0,0,81.35,healthy
2025-09-06,segment,5,1,9.69,23047,0.0289,11.63,0.9672,360.12,5,0.8509,0,0,93.39,healthy
2025-09-06,shopify,5,1,8.5,11585,0.0245,41.09,0.9801,33.62,5,0.9133,0,0,88.56,healthy
2025-09-06,stripe,5,1,9.57,4118,0.0222,0.62,0.9917,59.9,7,0.8681,0,0,94.49,healthy
2025-09-07,meta_capi,6,1,8.24,28885,0.0359,14.58,0.9781,17.89,1,0.8126,0,0,86.41,healthy
2025-09-07,google_analytics,6,1,7.09,80516,0.0272,19.6,0.9898,45.44,5,0.8067,0,0,81.7,healthy
2025-09-07,segment,6,1,9.11,25017,0.0264,2.66,0.9689,220.37,10,0.8533,0,0,90.35,healthy
2025-09-07,shopify,6,1,8.31,16449,0.0218,15.71,0.9886,233.91,6,0.8979,0,0,88.21,healthy
2025-09-07,stripe,6,1,8.29,3322,0.0707,69.56,0.891,509.75,55,0.7336,1,1,72.48,healthy
2025-09-08,meta_capi,0,0,8.86,48986,0.0424,30.12,0.9771,47.99,8,0.8664,0,0,88.1,healthy
2025-09-08,google_analytics,0,0,8.01,91418,0.0235,9.49,0.9899,155.74,7,0.8954,0,0,86.5,healthy
2025-09-08,segment,0,0,9.64,25262,0.0215,56.79,0.9656,71.29,4,0.8468,0,0,93.91,healthy
